Time [s], Analyzer Name, Decoded Protocol Result
2.308277562500000,Async Serial,0x81
2.308279750000000,Async Serial,0x4A
2.308282000000000,Async Serial,0xBF
2.308284250000000,Async Serial,0xC0
2.308411937500000,Async Serial,0xDE
2.308414125000000,Async Serial,0x1A
2.308416375000000,Async Serial,0x2A
2.308418562500000,Async Serial,0x00
2.308420812500000,Async Serial,0x3E
2.308423062500000,Async Serial,0xC3
2.308425250000000,Async Serial,0x2E
2.308427500000000,Async Serial,0x39
2.308429687500000,Async Serial,0xB2
2.308431937500000,Async Serial,0x8E
2.308434125000000,Async Serial,0x4E
2.308436375000000,Async Serial,0x40
2.308438562500000,Async Serial,0xD8
2.308440812500000,Async Serial,0x38
2.308443062500000,Async Serial,0x41
2.308445250000000,Async Serial,0xC1
2.308447500000000,Async Serial,0x08
2.308449687500000,Async Serial,0x95
2.308451937500000,Async Serial,0x92
2.308454125000000,Async Serial,0x3E
2.308456375000000,Async Serial,0xA4
2.308458625000000,Async Serial,0xBF
2.308460812500000,Async Serial,0x17
2.308463062500000,Async Serial,0xDB
2.308465250000000,Async Serial,0xDC
2.308467500000000,Async Serial,0x02
2.308469687500000,Async Serial,0xE0
2.308471937500000,Async Serial,0x42
2.308474125000000,Async Serial,0x3D
2.308476375000000,Async Serial,0xC1
2.308478625000000,Async Serial,0x90
2.308480812500000,Async Serial,0x82
2.308483062500000,Async Serial,0xBF
2.308485250000000,Async Serial,0xC0
2.308603625000000,Async Serial,0xAB
2.308605812500000,Async Serial,0x1B
2.308608062500000,Async Serial,0x2A
2.308610250000000,Async Serial,0x00
2.308612500000000,Async Serial,0x53
2.308614687500000,Async Serial,0x04
2.308616937500000,Async Serial,0x69
2.308619187500000,Async Serial,0x39
2.308621375000000,Async Serial,0xB2
2.308623625000000,Async Serial,0x99
2.308625812500000,Async Serial,0x4E
2.308628062500000,Async Serial,0x40
2.308630250000000,Async Serial,0xD8
2.308632500000000,Async Serial,0x38
2.308634687500000,Async Serial,0x41
2.308636937500000,Async Serial,0x40
2.308639187500000,Async Serial,0xFF
2.308641375000000,Async Serial,0x20
2.308643625000000,Async Serial,0x40
2.308645812500000,Async Serial,0x3E
2.308648062500000,Async Serial,0x91
2.308650250000000,Async Serial,0x43
2.308652500000000,Async Serial,0x9A
2.308654687500000,Async Serial,0xDB
2.308656937500000,Async Serial,0xDC
2.308659187500000,Async Serial,0xBD
2.308661375000000,Async Serial,0xCE
2.308663625000000,Async Serial,0x5B
2.308665812500000,Async Serial,0x3D
2.308668062500000,Async Serial,0x22
2.308670250000000,Async Serial,0x1E
2.308672500000000,Async Serial,0x83
2.308674750000000,Async Serial,0xBF
2.308676937500000,Async Serial,0xC0
2.308802500000000,Async Serial,0x6E
2.308804750000000,Async Serial,0x1C
2.308806937500000,Async Serial,0x2A
2.308809187500000,Async Serial,0x00
2.308811375000000,Async Serial,0x3E
2.308813625000000,Async Serial,0xC3
2.308815812500000,Async Serial,0x2E
2.308818062500000,Async Serial,0x39
2.308820312500000,Async Serial,0xB2
2.308822500000000,Async Serial,0x8E
2.308824750000000,Async Serial,0x4E
2.308826937500000,Async Serial,0x40
2.308829187500000,Async Serial,0x90
2.308831375000000,Async Serial,0xD0
2.308833625000000,Async Serial,0x80
2.308835812500000,Async Serial,0xDB
2.308838062500000,Async Serial,0xDC
2.308840312500000,Async Serial,0xF9
2.308842500000000,Async Serial,0x0A
2.308844750000000,Async Serial,0x54
2.308846937500000,Async Serial,0xBE
2.308849187500000,Async Serial,0x2A
2.308851375000000,Async Serial,0x04
2.308853625000000,Async Serial,0xC6
2.308855812500000,Async Serial,0xDB
2.308858062500000,Async Serial,0xDC
2.308860312500000,Async Serial,0x1D
2.308862500000000,Async Serial,0xDA
2.308864750000000,Async Serial,0xAA
2.308866937500000,Async Serial,0x3D
2.308869187500000,Async Serial,0x31
2.308871375000000,Async Serial,0xA6
2.308873625000000,Async Serial,0x4A
2.308875812500000,Async Serial,0xBF
2.308878062500000,Async Serial,0xC0
2.309007750000000,Async Serial,0x35
2.309009937500000,Async Serial,0x1D
2.309012187500000,Async Serial,0x2A
2.309014375000000,Async Serial,0x00
2.309016625000000,Async Serial,0x53
2.309018875000000,Async Serial,0x04
2.309021062500000,Async Serial,0x69
2.309023312500000,Async Serial,0x39
2.309025500000000,Async Serial,0xB2
2.309027750000000,Async Serial,0xAF
2.309029937500000,Async Serial,0x4E
2.309032187500000,Async Serial,0x40
2.309034437500000,Async Serial,0xA2
2.309036625000000,Async Serial,0xEA
2.309038875000000,Async Serial,0x10
2.309041062500000,Async Serial,0x41
2.309043312500000,Async Serial,0xCF
2.309045500000000,Async Serial,0x2F
2.309047750000000,Async Serial,0xB6
2.309049937500000,Async Serial,0x3D
2.309052187500000,Async Serial,0x5D
2.309054437500000,Async Serial,0x31
2.309056625000000,Async Serial,0xC4
2.309058875000000,Async Serial,0xDB
2.309061062500000,Async Serial,0xDC
2.309063312500000,Async Serial,0x6B
2.309065500000000,Async Serial,0x8F
2.309067750000000,Async Serial,0x22
2.309069937500000,Async Serial,0x3E
2.309072187500000,Async Serial,0xFB
2.309074437500000,Async Serial,0x2B
2.309076625000000,Async Serial,0x15
2.309078875000000,Async Serial,0xBF
2.309081062500000,Async Serial,0xC0
2.309206250000000,Async Serial,0xFC
2.309208500000000,Async Serial,0x1D
2.309210750000000,Async Serial,0x2A
2.309212937500000,Async Serial,0x00
2.309215187500000,Async Serial,0x53
2.309217375000000,Async Serial,0x04
2.309219625000000,Async Serial,0x69
2.309221812500000,Async Serial,0x39
2.309224062500000,Async Serial,0xB2
2.309226250000000,Async Serial,0x12
2.309228500000000,Async Serial,0x4F
2.309230750000000,Async Serial,0x40
2.309232937500000,Async Serial,0xB6
2.309235187500000,Async Serial,0x7E
2.309237375000000,Async Serial,0xD9
2.309239625000000,Async Serial,0x41
2.309241812500000,Async Serial,0x7E
2.309244062500000,Async Serial,0x1B
2.309246250000000,Async Serial,0xC5
2.309248500000000,Async Serial,0x3E
2.309250750000000,Async Serial,0x9C
2.309252937500000,Async Serial,0x33
2.309255187500000,Async Serial,0xA5
2.309257375000000,Async Serial,0xDB
2.309259625000000,Async Serial,0xDC
2.309261812500000,Async Serial,0x0D
2.309264062500000,Async Serial,0xE7
2.309266312500000,Async Serial,0x22
2.309268500000000,Async Serial,0x3E
2.309270750000000,Async Serial,0x97
2.309272937500000,Async Serial,0xE0
2.309275187500000,Async Serial,0xFF
2.309277375000000,Async Serial,0xBE
2.309279625000000,Async Serial,0xC0
2.309400687500000,Async Serial,0xBF
2.309402875000000,Async Serial,0x1E
2.309405125000000,Async Serial,0x2A
2.309407375000000,Async Serial,0x00
2.309409562500000,Async Serial,0x3E
2.309411812500000,Async Serial,0xC3
2.309414000000000,Async Serial,0x2E
2.309416250000000,Async Serial,0x39
2.309418437500000,Async Serial,0xA2
2.309420687500000,Async Serial,0x33
2.309422875000000,Async Serial,0x4F
2.309425125000000,Async Serial,0x40
2.309427375000000,Async Serial,0xD8
2.309429562500000,Async Serial,0x38
2.309431812500000,Async Serial,0x41
2.309434000000000,Async Serial,0x41
2.309436250000000,Async Serial,0x08
2.309438437500000,Async Serial,0x95
2.309440687500000,Async Serial,0x92
2.309442875000000,Async Serial,0x3E
2.309445125000000,Async Serial,0x3A
2.309447375000000,Async Serial,0x16
2.309449562500000,Async Serial,0x9C
2.309451812500000,Async Serial,0xDB
2.309454000000000,Async Serial,0xDC
2.309456250000000,Async Serial,0xC9
2.309458437500000,Async Serial,0x28
2.309460687500000,Async Serial,0x12
2.309462875000000,Async Serial,0x3E
2.309465125000000,Async Serial,0x8F
2.309467375000000,Async Serial,0xCA
2.309469562500000,Async Serial,0x14
2.309471812500000,Async Serial,0xBF
2.309474000000000,Async Serial,0xC0
2.309599312500000,Async Serial,0x85
2.309601500000000,Async Serial,0x1F
2.309603750000000,Async Serial,0x2A
2.309606000000000,Async Serial,0x00
2.309608187500000,Async Serial,0x53
2.309610437500000,Async Serial,0x04
2.309612625000000,Async Serial,0x69
2.309614875000000,Async Serial,0x39
2.309617062500000,Async Serial,0xA2
2.309619312500000,Async Serial,0x8B
2.309621500000000,Async Serial,0x4F
2.309623750000000,Async Serial,0x40
2.309626000000000,Async Serial,0x9B
2.309628187500000,Async Serial,0x57
2.309630437500000,Async Serial,0xC1
2.309632625000000,Async Serial,0x41
2.309634875000000,Async Serial,0x07
2.309637062500000,Async Serial,0x95
2.309639312500000,Async Serial,0x92
2.309641500000000,Async Serial,0x3E
2.309643750000000,Async Serial,0x89
2.309646000000000,Async Serial,0x90
2.309648187500000,Async Serial,0x82
2.309650437500000,Async Serial,0xDB
2.309652625000000,Async Serial,0xDC
2.309654875000000,Async Serial,0xC2
2.309657062500000,Async Serial,0x07
2.309659312500000,Async Serial,0x2A
2.309661500000000,Async Serial,0x3E
2.309663750000000,Async Serial,0xDA
2.309666000000000,Async Serial,0x78
2.309668187500000,Async Serial,0x1D
2.309670437500000,Async Serial,0xBF
2.309672625000000,Async Serial,0xC0
2.309798375000000,Async Serial,0x48
2.309800562500000,Async Serial,0x20
2.309802812500000,Async Serial,0x2A
2.309805062500000,Async Serial,0x00
2.309807250000000,Async Serial,0x3E
2.309809500000000,Async Serial,0xC3
2.309811687500000,Async Serial,0x2E
2.309813937500000,Async Serial,0x39
2.309816125000000,Async Serial,0x92
2.309818375000000,Async Serial,0xCD
2.309820625000000,Async Serial,0x4F
2.309822812500000,Async Serial,0x40
2.309825062500000,Async Serial,0xD8
2.309827250000000,Async Serial,0x38
2.309829500000000,Async Serial,0xC1
2.309831687500000,Async Serial,0x41
2.309833937500000,Async Serial,0x7D
2.309836125000000,Async Serial,0x1B
2.309838375000000,Async Serial,0xC5
2.309840625000000,Async Serial,0x3E
2.309842812500000,Async Serial,0x4D
2.309845062500000,Async Serial,0xE6
2.309847250000000,Async Serial,0x72
2.309849500000000,Async Serial,0xDB
2.309851687500000,Async Serial,0xDC
2.309853937500000,Async Serial,0xBC
2.309856125000000,Async Serial,0xBF
2.309858375000000,Async Serial,0x41
2.309860625000000,Async Serial,0x3E
2.309862812500000,Async Serial,0xF9
2.309865062500000,Async Serial,0x9B
2.309867250000000,Async Serial,0x43
2.309869500000000,Async Serial,0xBF
2.309871687500000,Async Serial,0xC0
2.309992437500000,Async Serial,0x18
2.309994687500000,Async Serial,0x21
2.309996937500000,Async Serial,0x2A
2.309999125000000,Async Serial,0x00
2.310001375000000,Async Serial,0x53
2.310003562500000,Async Serial,0x04
2.310005812500000,Async Serial,0x69
2.310008000000000,Async Serial,0x39
2.310010250000000,Async Serial,0x92
2.310012437500000,Async Serial,0x25
2.310014687500000,Async Serial,0x50
2.310016937500000,Async Serial,0x40
2.310019125000000,Async Serial,0xD8
2.310021375000000,Async Serial,0x38
2.310023562500000,Async Serial,0xC1
2.310025812500000,Async Serial,0x41
2.310028000000000,Async Serial,0x3F
2.310030250000000,Async Serial,0x13
2.310032437500000,Async Serial,0x15
2.310034687500000,Async Serial,0x3F
2.310036937500000,Async Serial,0xFC
2.310039125000000,Async Serial,0xAD
2.310041375000000,Async Serial,0x8B
2.310043562500000,Async Serial,0xDB
2.310045812500000,Async Serial,0xDC
2.310048000000000,Async Serial,0x92
2.310050250000000,Async Serial,0x80
2.310052500000000,Async Serial,0x44
2.310054687500000,Async Serial,0x3E
2.310056937500000,Async Serial,0xE5
2.310059125000000,Async Serial,0xDA
2.310061375000000,Async Serial,0x5B
2.310063562500000,Async Serial,0xBF
2.310065812500000,Async Serial,0xC0
2.310191375000000,Async Serial,0xDB
2.310193562500000,Async Serial,0xDD
2.310195812500000,Async Serial,0x21
2.310198062500000,Async Serial,0x2A
2.310200250000000,Async Serial,0x00
2.310202500000000,Async Serial,0x53
2.310204687500000,Async Serial,0x04
2.310206937500000,Async Serial,0x69
2.310209125000000,Async Serial,0x39
2.310211375000000,Async Serial,0x72
2.310213562500000,Async Serial,0xD5
2.310215812500000,Async Serial,0x50
2.310218062500000,Async Serial,0x40
2.310220250000000,Async Serial,0x3A
2.310222500000000,Async Serial,0x48
2.310224687500000,Async Serial,0x41
2.310226937500000,Async Serial,0x42
2.310229125000000,Async Serial,0x84
2.310231375000000,Async Serial,0x55
2.310233562500000,Async Serial,0x2E
2.310235812500000,Async Serial,0x3F
2.310238062500000,Async Serial,0x8E
2.310240250000000,Async Serial,0xBB
2.310242500000000,Async Serial,0x9F
2.310244687500000,Async Serial,0xDB
2.310246937500000,Async Serial,0xDC
2.310249125000000,Async Serial,0x60
2.310251375000000,Async Serial,0x14
2.310253562500000,Async Serial,0x35
2.310255812500000,Async Serial,0x3E
2.310258062500000,Async Serial,0x7F
2.310260250000000,Async Serial,0x66
2.310262500000000,Async Serial,0x59
2.310264687500000,Async Serial,0xBF
2.310266937500000,Async Serial,0xC0
2.310386062500000,Async Serial,0xA2
2.310388250000000,Async Serial,0x22
2.310390500000000,Async Serial,0x2A
2.310392687500000,Async Serial,0x00
2.310394937500000,Async Serial,0x3E
2.310397187500000,Async Serial,0xC3
2.310399375000000,Async Serial,0x2E
2.310401625000000,Async Serial,0x39
2.310403812500000,Async Serial,0x62
2.310406062500000,Async Serial,0x7A
2.310408250000000,Async Serial,0x51
2.310410500000000,Async Serial,0x40
2.310412687500000,Async Serial,0x90
2.310414937500000,Async Serial,0x9B
2.310417187500000,Async Serial,0x71
2.310419375000000,Async Serial,0x42
2.310421625000000,Async Serial,0x02
2.310423812500000,Async Serial,0x21
2.310426062500000,Async Serial,0x40
2.310428250000000,Async Serial,0x3E
2.310430500000000,Async Serial,0x02
2.310432687500000,Async Serial,0xD9
2.310434937500000,Async Serial,0xA8
2.310437187500000,Async Serial,0xDB
2.310439375000000,Async Serial,0xDC
2.310441625000000,Async Serial,0x00
2.310443812500000,Async Serial,0x16
2.310446062500000,Async Serial,0x33
2.310448250000000,Async Serial,0x3E
2.310450500000000,Async Serial,0x31
2.310452687500000,Async Serial,0x1C
2.310454937500000,Async Serial,0x48
2.310457187500000,Async Serial,0xBF
2.310459375000000,Async Serial,0xC0
2.310594562500000,Async Serial,0x68
2.310596750000000,Async Serial,0x23
2.310599000000000,Async Serial,0x2A
2.310601187500000,Async Serial,0x00
2.310603437500000,Async Serial,0x53
2.310605625000000,Async Serial,0x04
2.310607875000000,Async Serial,0x69
2.310610062500000,Async Serial,0x39
2.310612312500000,Async Serial,0x52
2.310614500000000,Async Serial,0x14
2.310616750000000,Async Serial,0x52
2.310619000000000,Async Serial,0x40
2.310621187500000,Async Serial,0x1E
2.310623437500000,Async Serial,0x21
2.310625625000000,Async Serial,0x29
2.310627875000000,Async Serial,0x42
2.310630062500000,Async Serial,0x3F
2.310632312500000,Async Serial,0x13
2.310634562500000,Async Serial,0x15
2.310636750000000,Async Serial,0x3F
2.310639000000000,Async Serial,0x37
2.310641187500000,Async Serial,0x8E
2.310643437500000,Async Serial,0xA1
2.310645625000000,Async Serial,0xDB
2.310647875000000,Async Serial,0xDC
2.310650062500000,Async Serial,0x18
2.310652312500000,Async Serial,0x18
2.310654562500000,Async Serial,0x87
2.310656750000000,Async Serial,0x3E
2.310659000000000,Async Serial,0xD9
2.310661187500000,Async Serial,0xF1
2.310663437500000,Async Serial,0x3A
2.310665625000000,Async Serial,0xBF
2.310667875000000,Async Serial,0xC0
2.310789000000000,Async Serial,0x2B
2.310791250000000,Async Serial,0x24
2.310793437500000,Async Serial,0x2A
2.310795687500000,Async Serial,0x00
2.310797875000000,Async Serial,0x3E
2.310800125000000,Async Serial,0xC3
2.310802375000000,Async Serial,0x2E
2.310804562500000,Async Serial,0x39
2.310806812500000,Async Serial,0x52
2.310809000000000,Async Serial,0x98
2.310811250000000,Async Serial,0x52
2.310813437500000,Async Serial,0x40
2.310815687500000,Async Serial,0x5A
2.310817875000000,Async Serial,0x4D
2.310820125000000,Async Serial,0x41
2.310822375000000,Async Serial,0x42
2.310824562500000,Async Serial,0x06
2.310826812500000,Async Serial,0xA0
2.310829000000000,Async Serial,0xF7
2.310831250000000,Async Serial,0x3E
2.310833437500000,Async Serial,0xBD
2.310835687500000,Async Serial,0xAB
2.310837875000000,Async Serial,0xAA
2.310840125000000,Async Serial,0xDB
2.310842375000000,Async Serial,0xDC
2.310844562500000,Async Serial,0x47
2.310846812500000,Async Serial,0xAE
2.310849000000000,Async Serial,0x7B
2.310851250000000,Async Serial,0x3E
2.310853437500000,Async Serial,0x36
2.310855687500000,Async Serial,0x4E
2.310857937500000,Async Serial,0x3E
2.310860125000000,Async Serial,0xBF
2.310862375000000,Async Serial,0xC0
2.310984250000000,Async Serial,0xEE
2.310986500000000,Async Serial,0x24
2.310988750000000,Async Serial,0x2A
2.310990937500000,Async Serial,0x00
2.310993187500000,Async Serial,0x53
2.310995375000000,Async Serial,0x04
2.310997625000000,Async Serial,0x69
2.310999812500000,Async Serial,0x39
2.311002062500000,Async Serial,0x42
2.311004250000000,Async Serial,0x53
2.311006500000000,Async Serial,0x53
2.311008750000000,Async Serial,0x40
2.311010937500000,Async Serial,0xC7
2.311013187500000,Async Serial,0x5B
2.311015375000000,Async Serial,0x4D
2.311017625000000,Async Serial,0x42
2.311019812500000,Async Serial,0x41
2.311022062500000,Async Serial,0xB0
2.311024250000000,Async Serial,0x89
2.311026500000000,Async Serial,0x3F
2.311028750000000,Async Serial,0x89
2.311030937500000,Async Serial,0x90
2.311033187500000,Async Serial,0x82
2.311035375000000,Async Serial,0xDB
2.311037625000000,Async Serial,0xDC
2.311039812500000,Async Serial,0xBC
2.311042062500000,Async Serial,0xF3
2.311044250000000,Async Serial,0x8F
2.311046500000000,Async Serial,0x3E
2.311048750000000,Async Serial,0xFC
2.311050937500000,Async Serial,0xD3
2.311053187500000,Async Serial,0x30
2.311055375000000,Async Serial,0xBF
2.311057625000000,Async Serial,0xC0
2.311184625000000,Async Serial,0xB2
2.311186875000000,Async Serial,0x25
2.311189125000000,Async Serial,0x2A
2.311191312500000,Async Serial,0x00
2.311193562500000,Async Serial,0x3E
2.311195750000000,Async Serial,0xC3
2.311198000000000,Async Serial,0x2E
2.311200187500000,Async Serial,0x39
2.311202437500000,Async Serial,0x22
2.311204625000000,Async Serial,0x19
2.311206875000000,Async Serial,0x54
2.311209125000000,Async Serial,0x40
2.311211312500000,Async Serial,0xE3
2.311213562500000,Async Serial,0xF4
2.311215750000000,Async Serial,0x90
2.311218000000000,Async Serial,0x42
2.311220187500000,Async Serial,0x40
2.311222437500000,Async Serial,0xB0
2.311224625000000,Async Serial,0x89
2.311226875000000,Async Serial,0x3F
2.311229125000000,Async Serial,0x53
2.311231312500000,Async Serial,0xDB
2.311233562500000,Async Serial,0xDD
2.311235750000000,Async Serial,0x89
2.311238000000000,Async Serial,0xDB
2.311240187500000,Async Serial,0xDC
2.311242437500000,Async Serial,0xBE
2.311244625000000,Async Serial,0x30
2.311246875000000,Async Serial,0x5B
2.311249125000000,Async Serial,0x3E
2.311251312500000,Async Serial,0xF7
2.311253562500000,Async Serial,0xCC
2.311255750000000,Async Serial,0x60
2.311258000000000,Async Serial,0xBF
2.311260187500000,Async Serial,0xC0
2.311379625000000,Async Serial,0x7A
2.311381875000000,Async Serial,0x26
2.311384062500000,Async Serial,0x2A
2.311386312500000,Async Serial,0x00
2.311388500000000,Async Serial,0x53
2.311390750000000,Async Serial,0x04
2.311392937500000,Async Serial,0x69
2.311395187500000,Async Serial,0x39
2.311397437500000,Async Serial,0x02
2.311399625000000,Async Serial,0x0B
2.311401875000000,Async Serial,0x55
2.311404062500000,Async Serial,0x40
2.311406312500000,Async Serial,0xC5
2.311408500000000,Async Serial,0xDE
2.311410750000000,Async Serial,0x84
2.311413000000000,Async Serial,0x42
2.311415187500000,Async Serial,0x82
2.311417437500000,Async Serial,0x55
2.311419625000000,Async Serial,0x2E
2.311421875000000,Async Serial,0x3F
2.311424062500000,Async Serial,0x3A
2.311426312500000,Async Serial,0x16
2.311428500000000,Async Serial,0x9C
2.311430750000000,Async Serial,0xDB
2.311433000000000,Async Serial,0xDC
2.311435187500000,Async Serial,0xBF
2.311437437500000,Async Serial,0x46
2.311439625000000,Async Serial,0x5E
2.311441875000000,Async Serial,0x3E
2.311444062500000,Async Serial,0x16
2.311446312500000,Async Serial,0x64
2.311448500000000,Async Serial,0x63
2.311450750000000,Async Serial,0xBF
2.311453000000000,Async Serial,0xC0
2.311578812500000,Async Serial,0x3C
2.311581000000000,Async Serial,0x27
2.311583250000000,Async Serial,0x2A
2.311585437500000,Async Serial,0x00
2.311587687500000,Async Serial,0x3E
2.311589875000000,Async Serial,0xC3
2.311592125000000,Async Serial,0x2E
2.311594312500000,Async Serial,0x39
2.311596562500000,Async Serial,0x02
2.311598812500000,Async Serial,0xDC
2.311601000000000,Async Serial,0x55
2.311603250000000,Async Serial,0x40
2.311605437500000,Async Serial,0x2D
2.311607687500000,Async Serial,0x0C
2.311609875000000,Async Serial,0x99
2.311612125000000,Async Serial,0x42
2.311614312500000,Async Serial,0x82
2.311616562500000,Async Serial,0x55
2.311618812500000,Async Serial,0x2E
2.311621000000000,Async Serial,0x3F
2.311623250000000,Async Serial,0x04
2.311625437500000,Async Serial,0x61
2.311627687500000,Async Serial,0xA3
2.311629875000000,Async Serial,0xDB
2.311632125000000,Async Serial,0xDC
2.311634375000000,Async Serial,0xC5
2.311636562500000,Async Serial,0xE8
2.311638812500000,Async Serial,0x96
2.311641000000000,Async Serial,0x3E
2.311643250000000,Async Serial,0x85
2.311645437500000,Async Serial,0xB8
2.311647687500000,Async Serial,0x53
2.311649875000000,Async Serial,0xBF
2.311652125000000,Async Serial,0xC0
2.311770437500000,Async Serial,0x0A
2.311772687500000,Async Serial,0x28
2.311774937500000,Async Serial,0x2A
2.311777125000000,Async Serial,0x00
2.311779375000000,Async Serial,0x53
2.311781562500000,Async Serial,0x04
2.311783812500000,Async Serial,0x69
2.311786000000000,Async Serial,0x39
2.311788250000000,Async Serial,0xD2
2.311790437500000,Async Serial,0xF9
2.311792687500000,Async Serial,0x56
2.311794937500000,Async Serial,0x40
2.311797125000000,Async Serial,0xE0
2.311799375000000,Async Serial,0x05
2.311801562500000,Async Serial,0x9D
2.311803812500000,Async Serial,0x42
2.311806000000000,Async Serial,0x86
2.311808250000000,Async Serial,0xF2
2.311810437500000,Async Serial,0xA2
2.311812687500000,Async Serial,0x3F
2.311814937500000,Async Serial,0x70
2.311817125000000,Async Serial,0xCB
2.311819375000000,Async Serial,0x94
2.311821562500000,Async Serial,0xDB
2.311823812500000,Async Serial,0xDC
2.311826000000000,Async Serial,0x80
2.311828250000000,Async Serial,0xF2
2.311830437500000,Async Serial,0xA8
2.311832687500000,Async Serial,0x3E
2.311834937500000,Async Serial,0xAD
2.311837125000000,Async Serial,0xD0
2.311839375000000,Async Serial,0x49
2.311841562500000,Async Serial,0xBF
2.311843812500000,Async Serial,0xC0
2.311969187500000,Async Serial,0xCC
2.311971375000000,Async Serial,0x28
2.311973625000000,Async Serial,0x2A
2.311975812500000,Async Serial,0x00
2.311978062500000,Async Serial,0x3E
2.311980312500000,Async Serial,0xC3
2.311982500000000,Async Serial,0x2E
2.311984750000000,Async Serial,0x39
2.311986937500000,Async Serial,0xC2
2.311989187500000,Async Serial,0x0C
2.311991375000000,Async Serial,0x58
2.311993625000000,Async Serial,0x40
2.311995812500000,Async Serial,0x63
2.311998062500000,Async Serial,0x5A
2.312000312500000,Async Serial,0xC9
2.312002500000000,Async Serial,0x42
2.312004750000000,Async Serial,0x43
2.312006937500000,Async Serial,0x35
2.312009187500000,Async Serial,0xBC
2.312011375000000,Async Serial,0x3F
2.312013625000000,Async Serial,0xB8
2.312015812500000,Async Serial,0x80
2.312018062500000,Async Serial,0x8D
2.312020312500000,Async Serial,0xDB
2.312022500000000,Async Serial,0xDC
2.312024750000000,Async Serial,0x9F
2.312026937500000,Async Serial,0x8A
2.312029187500000,Async Serial,0x8E
2.312031375000000,Async Serial,0x3E
2.312033625000000,Async Serial,0xE2
2.312035812500000,Async Serial,0x60
2.312038062500000,Async Serial,0x58
2.312040312500000,Async Serial,0xBF
2.312042500000000,Async Serial,0xC0
2.312174312500000,Async Serial,0x94
2.312176562500000,Async Serial,0x29
2.312178750000000,Async Serial,0x2A
2.312181000000000,Async Serial,0x00
2.312183187500000,Async Serial,0x53
2.312185437500000,Async Serial,0x04
2.312187625000000,Async Serial,0x69
2.312189875000000,Async Serial,0x39
2.312192125000000,Async Serial,0xA2
2.312194312500000,Async Serial,0x14
2.312196562500000,Async Serial,0x59
2.312198750000000,Async Serial,0x40
2.312201000000000,Async Serial,0x53
2.312203187500000,Async Serial,0xF2
2.312205437500000,Async Serial,0x90
2.312207687500000,Async Serial,0x42
2.312209875000000,Async Serial,0x23
2.312212125000000,Async Serial,0x94
2.312214312500000,Async Serial,0xAF
2.312216562500000,Async Serial,0x3F
2.312218750000000,Async Serial,0xB6
2.312221000000000,Async Serial,0xF8
2.312223187500000,Async Serial,0x92
2.312225437500000,Async Serial,0xDB
2.312227687500000,Async Serial,0xDC
2.312229875000000,Async Serial,0x2A
2.312232125000000,Async Serial,0x98
2.312234312500000,Async Serial,0x86
2.312236562500000,Async Serial,0x3E
2.312238750000000,Async Serial,0x1B
2.312241000000000,Async Serial,0x57
2.312243187500000,Async Serial,0x63
2.312245437500000,Async Serial,0xBF
2.312247687500000,Async Serial,0xC0
2.312373125000000,Async Serial,0x5B
2.312375312500000,Async Serial,0x2A
