Time [s], Analyzer Name, Decoded Protocol Result
1.952251125000000,Async Serial,0xCA
1.952253312500000,Async Serial,0x23
1.952255562500000,Async Serial,0xDB
1.952257750000000,Async Serial,0xDC
1.952260000000000,Async Serial,0x60
1.952262187500000,Async Serial,0x2A
1.952264437500000,Async Serial,0x41
1.952266687500000,Async Serial,0x3B
1.952268875000000,Async Serial,0x54
1.952271125000000,Async Serial,0x76
1.952273312500000,Async Serial,0x39
1.952275562500000,Async Serial,0xBF
1.952277750000000,Async Serial,0xC0
1.952367500000000,Async Serial,0xEA
1.952369750000000,Async Serial,0x9F
1.952371937500000,Async Serial,0x28
1.952374187500000,Async Serial,0x00
1.952376375000000,Async Serial,0x3E
1.952378625000000,Async Serial,0xC3
1.952380812500000,Async Serial,0x2E
1.952383062500000,Async Serial,0x39
1.952385250000000,Async Serial,0x80
1.952387500000000,Async Serial,0x63
1.952389750000000,Async Serial,0x4C
1.952391937500000,Async Serial,0x40
1.952394187500000,Async Serial,0x7E
1.952396375000000,Async Serial,0x81
1.952398625000000,Async Serial,0xE1
1.952400812500000,Async Serial,0x41
1.952403062500000,Async Serial,0x3F
1.952405250000000,Async Serial,0x7B
1.952407500000000,Async Serial,0x51
1.952409750000000,Async Serial,0x3E
1.952411937500000,Async Serial,0xCF
1.952414187500000,Async Serial,0x7F
1.952416375000000,Async Serial,0x1C
1.952418625000000,Async Serial,0xDB
1.952420812500000,Async Serial,0xDC
1.952423062500000,Async Serial,0x51
1.952425250000000,Async Serial,0x6B
1.952427500000000,Async Serial,0x9A
1.952429750000000,Async Serial,0x3C
1.952431937500000,Async Serial,0xBB
1.952434187500000,Async Serial,0x02
1.952436375000000,Async Serial,0x31
1.952438625000000,Async Serial,0xBF
